"","worker_id","group","round","round_bonus","round_timespent","round_accuracy","round_screener","CQ1","CQ2","CQ3","CQ4","CQ5"
"466","A2BEH9YQPHKP6A","TTT","two",1,"95.357","0.823529411764706","1","a lot more than half","2","Yes","41 or more","No"
"467","A1J0GU26323WVA","TTT","two",1,"76.993","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"468","ALGT35T85XA2O","TTT","two",1,"107.094","0.941176470588235","1","around half","2","No","41 or more","No"
"469","AZL4QYVN4R3NS","TTT","two",1,"66.251","0.941176470588235","1","around half","1","Yes","41 or more","No"
"470","AVJ2J2LH1WMQB","TTT","two",1,"72.788","0.705882352941177","1","a lot more than half","1","Yes","41 or more","No"
"471","A1QEQOI98976S0","TTT","two",1,"68.102","0.647058823529412","1","around half","1","Yes","41 or more","No"
"472","A31J46CL1IXDAZ","TTT","two",1,"158.189","0.941176470588235","1","a lot more than half","2","Yes","31 to 40","Yes"
"473","A53LV70R73Q73","TTT","two",1,"106.429","0.882352941176471","1","around half","2","Yes","31 to 40","No"
"474","A3FPJQIREBQ8OV","TTT","two",1,"84.118","0.941176470588235","1","around half","3","Yes","41 or more","Yes"
"475","AEDM9AO2R1LKB","TTT","two",1,"415.644","0.882352941176471","1","around half","3","Yes","21 to 30","No"
"476","A2592UTCHSDXAY","TTT","two",1,"78.187","1","1","a lot less than half","1","Yes","41 or more","Yes"
"477","A2WS2N6YRHWUO7","TTT","two",1,"109.839","0.823529411764706","1","around half","1","Yes","21 to 30","Yes"
"478","A1LF7EXQHHM40B","TTT","two",1,"157.553","0.764705882352941","1","a lot less than half","1","Yes","21 to 30","No"
"479","A1F2QQ8D4373H1","TTT","two",1,"54.399","0.470588235294118","1","a lot more than half","2","Yes","41 or more","No"
"480","A1ROEDVMTO9Y3X","TTT","two",1,"113.791","0.764705882352941","1","around half","3","Yes","41 or more","Yes"
"481","A5A3TSXJ0HF0V","TTT","two",1,"78.165","0.882352941176471","1","around half","2","Yes","31 to 40","No"
"482","ACF8CYOJ1P4GC","TTT","two",1,"71.808","1","1","around half","2","Yes","21 to 30","No"
"483","A13Z8G7A82NJIN","TTT","two",1,"126.479","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"484","A1E2K9Z2G98EDK","TTT","two",1,"168.37","0.941176470588235","1","a lot more than half","1","Yes","31 to 40","No"
"485","A3QQXOVQ0YKMZF","TTT","two",1,"171.86","0.941176470588235","1","around half","1","Yes","21 to 30","Yes"
"486","A1NDM9R54FJMPW","TTT","two",1,"525.335","0.823529411764706","1","around half","1","Yes","11 to 20","Yes"
"487","A1V6CLZZVH3PLU","CCC","three",0,"105.599","0.882352941176471","1","around half","2","Yes","21 to 30","Yes"
"488","A2T5YVU37RBCCP","CCC","three",0,"88.381","0.647058823529412","1","around half","2","No","41 or more","No"
"489","A3UE7E3PIOZV4R","CCC","three",0,"64.144","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"490","A20UCVI4ST12GC","CCC","three",0,"51.785","1","1","around half","1","Yes","31 to 40","No"
"491","A1VDET148FIJWJ","CCC","three",0,"52.762","1","1","a lot more than half","1","Yes","41 or more","No"
"492","A4A2TC8YA24E6","CCC","three",0,"279.437","0.882352941176471","1","around half","2","Maybe","11 to 20","No"
"493","A6CB0N28MHOD3","CCC","three",0,"90.399","0.882352941176471","1","around half","2","Yes","0 to 10","Yes"
"494","A2SC6UVH1MJ9OE","CCC","three",0,"54.76","0.823529411764706","1","around half","1","Yes","31 to 40","Yes"
"495","A2K12Y7EY4S1IL","CCC","three",0,"32.635","0.764705882352941","1","around half","1","Yes","11 to 20","No"
"496","A3QH4NEUUO81CX","CCC","three",0,"77.044","0.941176470588235","1","around half","2","Yes","41 or more","Yes"
"497","ASQW51PUO2OLI","CCC","three",0,"70.914","0.941176470588235","1","a lot more than half","1","Yes","21 to 30","No"
"498","A2TNGZPWGNQLQ ","CCC","three",0,"51.626","0.705882352941177","1","a lot more than half","2","Yes","41 or more","No"
"499","A7FLK0E6W6O0I","CCC","three",0,"94.877","1","1","a lot more than half","3","Yes","41 or more","Yes"
"500","A3OJL45QP316O1","CCC","three",0,"146.773","0.823529411764706","1","a lot less than half","1","Yes","21 to 30","Yes"
"501","A1U7K5FH83GZJ1","CCC","three",0,"78.33","0.941176470588235","1","a lot more than half","2","Yes","11 to 20","No"
"502","A1W5A8Z3JUZN7S","CCC","three",0,"79.231","0.882352941176471","1","a lot more than half","3","Yes","0 to 10","Yes"
"503","A1KXYURHCYHKOL","CCC","three",0,"106.563","0.705882352941177","1","a lot more than half","2","Yes","21 to 30","No"
"504","AIM3PIK90V9HX","CCC","three",0,"64.795","0.705882352941177","1","a lot more than half","1","Yes","41 or more","Yes"
"505","A2L4RO3TES1WIY","CCC","three",0,"231.615","0.941176470588235","1","a lot more than half","2","Yes","41 or more","No"
"506","A200H4TX468LE","CCC","three",0,"48.226","1","1","around half","3","Yes","41 or more","Yes"
"507","A2FL477TMKC91L","CCC","three",0,"122.111","1","1","a lot more than half","2","Yes","41 or more","Yes"
"508","A1EOVMNNT8Q370","CCC","three",0,"27.783","0.176470588235294","1","a lot more than half","1","Maybe","31 to 40","Yes"
"509","A14X9MMC9P7XI8","CCC","three",0,"291.405","1","1","a lot more than half","2","Yes","41 or more","No"
"510","ADAWXO0BM89BY","CCC","three",0,"114.011","0.882352941176471","1","around half","2","Yes","11 to 20","Yes"
"511","A1VJ4ZOXP9PUCP","CCC","three",0,"53.827","0.882352941176471","1","around half","1","Yes","41 or more","Yes"
"512","A3CMWYLWMENHLZ","CCC","three",0,"77.079","0.941176470588235","1","a lot more than half","2","Yes","31 to 40","Yes"
"513","X17YUIF9043A7883141","CCC","three",0,"155.905","0.529411764705882","1","a lot more than half","2","Yes","41 or more","Yes"
"514","A2J92KPUWBO33J","CCC","three",0,"80.964","1","1","a lot less than half","2","Yes","11 to 20","No"
"515","AAL0LSJYL0NBT","CCC","three",0,"61.642","0.764705882352941","1","around half","1","Yes","0 to 10","Never heard of Linkedin"
"516","A3KUZ2JNKHZBQK","CCC","three",0,"72.921","0.823529411764706","1","around half","1","Yes","41 or more","Yes"
"517","A12ZSUQS35AIM4","CCC","three",0,"68.957","0.823529411764706","1","a lot more than half","1","Yes","41 or more","No"
"518","AFC9Q2YBBESIP 	","CCC","three",0,"95.571","0.470588235294118","1","a lot less than half","3","No","41 or more","No"
"519","A15X6O2JE40VGB","CCC","three",0,"114.931","1","1","a lot more than half","1","Yes","11 to 20","No"
"520","A1320NEHBNZ8FM","CCC","three",0,"103.386","1","1","a lot more than half","3","Yes","41 or more","No"
"521","AIV842WA1CLZZ","CCC","three",0,"66.155","1","1","a lot more than half","1","Yes","41 or more","Yes"
"522","A7GALBG5YTY5Z","CCC","three",0,"68.868","0.823529411764706","1","a lot more than half","2","Yes","0 to 10","No"
"523","A1Q1C5FVVYB2UX","CCC","three",0,"231.596","0.588235294117647","1","a lot more than half","1","Yes","11 to 20","No"
"524","A1NYI79LUIBOTP","CCC","three",0,"55.359","0.588235294117647","1","around half","1","No","41 or more","Yes"
"525","A2CSV75E3JT58Y","CCC","three",0,"58.012","0.882352941176471","1","around half","1","Yes","21 to 30","Yes"
"526","A1ML5W7RBHQ0DQ","CCC","three",0,"74.016","1","1","a lot more than half","2","Yes","41 or more","No"
"527","A1JG0SJHUXT1FW","CCC","three",0,"97.163","1","1","a lot less than half","2","Yes","41 or more","No"
"528","A2FE7E2IZYQALC","CCC","three",0,"43.942","0.764705882352941","1","a lot more than half","1","Yes","41 or more","Yes"
"529","A17VXAMGTXV1FL","CCC","three",0,"231.108","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"530","A2OA40985FQ5OU","CCC","three",0,"79.914","0.764705882352941","1","a lot more than half","2","Yes","41 or more","Yes"
"531","A3ML3LJ4FU7CVS","CCC","three",0,"75.052","0.823529411764706","1","a lot more than half","2","Yes","21 to 30","No"
"532","A23XJ8I86R0O3B","CCC","three",0,"139.531","1","1","a lot more than half","3","Yes","41 or more","No"
"533","A1EG9WRMZL8IWK","CCC","three",0,"80.927","0.941176470588235","1","a lot more than half","1","Yes","21 to 30","No"
"534","APF1EAZT104LQ","CCC","three",0,"66.105","0.588235294117647","1","around half","3","Yes","41 or more","No"
"535","A3QB85Z1B5RQ0U","CCC","three",0,"55.321","0.882352941176471","1","a lot less than half","1","Yes","41 or more","No"
"536","ASUQO1R45IQUE","CCC","three",0,"58.253","0.941176470588235","1","a lot more than half","4","Yes","21 to 30","No"
"537","A345EPTA0P1Z5J","CCC","three",0,"62.116","0.823529411764706","1","around half","2","Yes","41 or more","Yes"
"538","A22GF3H0SU4ISE","CCC","three",0,"52.861","0.764705882352941","1","a lot more than half","1","Yes","0 to 10","No"
"539","A1Z2XMXEZ1SEI6","CCC","three",0,"108.01","0.529411764705882","1","around half","3","Yes","21 to 30","No"
"540","A19D4RBBDRNCUB","CCC","three",0,"89.912","0.823529411764706","1","around half","2","No","41 or more","No"
"541","A1NFJUYNV8Y9E3","CCC","three",0,"136.296","1","1","around half","2","Yes","31 to 40","No"
"542","A1O3FM0MCRSQIM","CCC","three",0,"83.56","1","1","around half","1","Yes","41 or more","No"
"543","A2RQJBT7SZMBV7","CCC","three",0,"125.091","0.882352941176471","1","a lot more than half","2","Yes","31 to 40","No"
"544","A37JAONFRRB36Z","CCC","three",0,"95.081","0.764705882352941","1","a lot more than half","1","Yes","41 or more","No"
"545","A22ND8360PZYO3","CCC","three",0,"61.886","0.705882352941177","1","around half","2","Yes","0 to 10","Yes"
"546","A2ZGAH6NOSU2PO","CCC","three",0,"114.359","0.588235294117647","1","around half","1","No","41 or more","Yes"
"547","A128ibd72ucel3","CCC","three",0,"99.928","1","1","a lot more than half","1","Yes","11 to 20","No"
"548","A1JALA705LS4VZ","CCT","three",1,"61.066","0.823529411764706","1","a lot less than half","3","Yes","41 or more","No"
"549","A2QPMJ4GADLUW2","CCT","three",1,"84.969","0.941176470588235","1","around half","1","Yes","41 or more","No"
"550","AX1Z6XEQAODQF","CCT","three",1,"51.768","0.941176470588235","1","around half","1","Yes","41 or more","No"
"551","A2QIZ31TMHU0GD","CCT","three",1,"89.46","0.0588235294117647","1","around half","2","Maybe","21 to 30","Yes"
"552","A3CEGI4XS8PT58","CCT","three",1,"51.462","0.882352941176471","1","around half","1","Yes","21 to 30","Yes"
"553","A1HF64TV3AAOK6","CCT","three",1,"55.828","1","1","a lot more than half","1","Yes","41 or more","No"
"554","A1X2NKJNHB1A5","CCT","three",1,"121.304","0.882352941176471","1","around half","1","Yes","41 or more","No"
"555","A1EV66QWCULDE5","CCT","three",1,"55.949","1","1","a lot more than half","1","Yes","21 to 30","No"
"556","A2L366NNL1YG5W","CCT","three",1,"155.135","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"557","A3H9XHNUS12SSA","CCT","three",1,"85.315","0.823529411764706","1","a lot more than half","3","Yes","41 or more","No"
"558","A13FA7YOB3JAYN","CCT","three",1,"137.731","0.764705882352941","1","a lot less than half","2","Yes","0 to 10","No"
"559","A26OJ4TA28AFHC","CCT","three",1,"63.62","0.941176470588235","1","around half","3","Yes","21 to 30","No"
"560","A3R20B7QEHVL5H","CCT","three",1,"137.196","1","1","around half","2","Yes","21 to 30","No"
"561","A2IFPAX33G7JZJ","CCT","three",1,"115.236","0.411764705882353","1","a lot more than half","1","Yes","21 to 30","Yes"
"562","AKQWJ8Y1TMHX0","CCT","three",1,"98.141","0.941176470588235","1","a lot less than half","2","Yes","41 or more","Yes"
"563","A2MLO81YDMGRKX","CCT","three",1,"49.171","1","1","a lot more than half","1","Yes","31 to 40","Never heard of Linkedin"
"564","AYEBV9WWY8Z8V","CCT","three",1,"141.45","0.941176470588235","1","a lot more than half","2","Yes","41 or more","No"
"565","A2JO52BHJMCRD8","CCT","three",1,"57.675","0.941176470588235","1","a lot more than half","1","Yes","31 to 40","Yes"
"566","A1LMVEWG8EJV5Q","CCT","three",1,"85.502","0.882352941176471","1","around half","1","Yes","31 to 40","No"
"567","AMNOFEORTIJ6X","CCT","three",1,"131.574","0.823529411764706","1","a lot more than half","3","Yes","41 or more","No"
"568","ATV9UD5ZDKX9L","CCT","three",1,"103.818","1","1","a lot more than half","2","Yes","41 or more","Yes"
"569","A1RO22O88I71FD","CCT","three",1,"36.346","0.294117647058824","1","around half","2","Maybe","11 to 20","Yes"
"570","AOB6ZJTDB416G","CCT","three",1,"52.331","1","1","a lot more than half","2","Yes","41 or more","No"
"571","ARX0IFTQF4C7T","CCT","three",1,"109.134","1","1","a lot more than half","2","Yes","41 or more","Yes"
"572","A1O3ZRPQD7TVW5","CCT","three",1,"60.488","0.882352941176471","1","a lot more than half","2","Yes","11 to 20","No"
"573","A12JFHCJC680PV","CCT","three",1,"62.431","0.0588235294117647","0","a lot less than half","1","Yes","11 to 20","No"
"574","A2ZKTLWQ56QI4O","CCT","three",1,"115.227","0.823529411764706","1","around half","2","Yes","31 to 40","No"
"575","A2LXTAVRLL8GY5","CCT","three",1,"98.03","1","1","around half","1","Yes","11 to 20","No"
"576","A2W3WLV6AU88B9","CCT","three",1,"102.166","1","1","a lot more than half","2","Yes","41 or more","No"
"577","A2EUSYNR52LAYT","CCT","three",1,"84.261","1","1","a lot less than half","2","Yes","21 to 30","No"
"578","A2YW9LD13QKUI6","CCT","three",1,"130.08","1","1","a lot more than half","2","Yes","11 to 20","No"
"579","A3O2RCOBSQXV3M","CCT","three",1,"185.845","0.705882352941177","1","around half","2","Yes","21 to 30","No"
"580","A37CO0N1KC1CDW","CCT","three",1,"41.268","0.823529411764706","1","around half","2","Maybe","21 to 30","No"
"581","AY6CWT1SPSA8Z","CCT","three",1,"78.077","1","1","around half","1","Yes","21 to 30","No"
"582","AHN17C4CRTC4K","CCT","three",1,"71.964","0.941176470588235","1","a lot less than half","1","No","0 to 10","Yes"
"583","A3NZDP3T7RCK9P","CCT","three",1,"102.405","1","1","a lot more than half","2","Yes","41 or more","Yes"
"584","A1XKHXJ8CMIX7N","CCT","three",1,"140.15","0.764705882352941","1","a lot more than half","2","Yes","21 to 30","Yes"
"585","A5ZX7W5SUM0CO","CCT","three",1,"42.51","0.941176470588235","1","a lot more than half","3","Yes","41 or more","No"
"586","A25X755IRWK2U5","CCT","three",1,"72.825","0.941176470588235","1","around half","2","Maybe","41 or more","No"
"587","A1PGRPL918T2GQ","CCT","three",1,"72.359","1","1","around half","2","Yes","21 to 30","Yes"
"588","A11QDNT3W7DT7K","CCT","three",1,"71.213","0.823529411764706","1","a lot more than half","2","Maybe","41 or more","No"
"589","AAR5VQ8QIO5PC","CCT","three",1,"96.624","0.882352941176471","1","around half","3","Yes","41 or more","No"
"590","A24KXOCL89WA1U","CCT","three",1,"59.508","0.941176470588235","1","around half","3","Yes","11 to 20","No"
"591","A298FAWY76NZA9","CCT","three",1,"109.604","0.823529411764706","1","around half","2","Yes","21 to 30","No"
"592","A30AGR5KF8IEL","CCT","three",1,"129.772","0.941176470588235","1","around half","2","Yes","41 or more","Yes"
"593","AVA4W3FRMY9HH","CCT","three",1,"99.316","0.823529411764706","1","around half","4","Yes","31 to 40","No"
"594","ADZRKPVTS0EWV","CCT","three",1,"130.091","0.823529411764706","1","a lot more than half","2","Yes","21 to 30","No"
"595","A1KFTYQM1YKVOC","CCT","three",1,"75.663","0.823529411764706","1","a lot more than half","1","Yes","41 or more","No"
"596","A3HO187RYY2RCA","CCT","three",1,"68.138","0.823529411764706","1","a lot more than half","1","Yes","41 or more","No"
"597","AWXSUKMW9BFWD","CCT","three",1,"95.896","1","1","a lot more than half","2","Yes","21 to 30","No"
"598","A25GK6PV0R9QBO","CCT","three",1,"68.356","0.823529411764706","1","a lot more than half","2","Yes","11 to 20","No"
"599","A798DGO5E82IF","CCT","three",1,"82.503","0.941176470588235","1","around half","1","No","11 to 20","No"
"600","A18Q2TSYBDWQU1","CCT","three",1,"67.009","0.941176470588235","1","a lot more than half","3","Yes","41 or more","No"
"601","A1KWFRKBCLPQXZ","CCT","three",1,"40.205","0.176470588235294","1","around half","1","Yes","41 or more","Yes"
"602","A2CK566Z4YFO00","CCT","three",1,"139.207","0.882352941176471","1","a lot more than half","3","Maybe","31 to 40","Yes"
"603","A36ZLUFEGBJGKA","CCT","three",1,"68.297","0.823529411764706","1","a lot more than half","1","Maybe","41 or more","Yes"
"604","A27IUQDZPHETTP","CCT","three",1,"86.009","0.352941176470588","1","a lot less than half","2","Yes","41 or more","No"
"605","A2FW27RNKPQT0Y","CCT","three",1,"104.93","1","1","around half","2","Yes","41 or more","Yes"
"606","AN6RFUIV4EC9","CTT","three",1,"80.217","1","1","around half","3","Yes","21 to 30","Yes"
"607","A1SZ9P1ZBKYJRM","CTT","three",1,"277.677","0.882352941176471","1","around half","2","Yes","41 or more","No"
"608","AMI7O28BUU547","CTT","three",1,"248.687","0.705882352941177","1","a lot less than half","2","Yes","41 or more","No"
"609","AQRZ69ISIWBP4","CTT","three",1,"47.046","0.823529411764706","1","a lot more than half","1","Yes","41 or more","No"
"610","A2PRF5G21RC5G3","CTT","three",1,"139.814","0.705882352941177","1","around half","2","No","41 or more","No"
"611","A2U3723LKNMHAI","CTT","three",1,"106.88","0.647058823529412","1","a lot less than half","1","Yes","41 or more","No"
"612","A194R45ACMQEOR","CTT","three",1,"57.709","0.0588235294117647","1","around half","1","Yes","41 or more","Yes"
"613","AJZ6236J2CGS1","CTT","three",1,"80.238","0.882352941176471","1","around half","2","Yes","0 to 10","No"
"614","A24DSECWUBZC0Z","CTT","three",1,"83.054","0.941176470588235","1","around half","2","Yes","41 or more","Yes"
"615","A3MK7F6KT80AZT","CTT","three",1,"74.474","0.588235294117647","1","around half","1","Yes","41 or more","Yes"
"616","A8CR1D6TER0JY","CTT","three",1,"66.082","1","1","around half","4","Yes","21 to 30","No"
"617","A2NQO3JAPV0MUQ","CTT","three",1,"63.724","0.823529411764706","1","around half","2","Yes","21 to 30","Yes"
"618","A29WJ1PEV6SB06","CTT","three",1,"103.884","0.941176470588235","1","a lot more than half","1","Yes","21 to 30","Yes"
"619","A3SL5QRF7MX2P1","CTT","three",1,"73.677","0.823529411764706","1","a lot more than half","2","Yes","11 to 20","Yes"
"620","A2ZQ4UEFEECKH9","CTT","three",1,"95.57","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"621","A2JHF7CU91EVXW","CTT","three",1,"77.497","0.705882352941177","1","a lot less than half","2","Yes","41 or more","Yes"
"622","A2EMWGAJBN1HGE","CTT","three",1,"86.244","0.823529411764706","1","a lot more than half","2","Yes","41 or more","No"
"623","A1COU26U8QXCW9","CTT","three",1,"63.238","0.941176470588235","1","around half","1","Yes","21 to 30","No"
"624","A3S8TUZ94SKSDC","CTT","three",1,"68.396","1","1","a lot less than half","2","Yes","31 to 40","Yes"
"625","A1LHDU0RM0ZUZV","CTT","three",1,"134.846","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"626","A2FNTELAA1018G","CTT","three",1,"46.653","0.235294117647059","1","around half","1","Yes","11 to 20","No"
"627","A3O0ZQMDKOKAMR","CTT","three",1,"106.295","0.764705882352941","1","a lot more than half","1","Yes","41 or more","No"
"628","A3UA83R6H3Y4QC","CTT","three",1,"86.502","0.647058823529412","1","a lot more than half","2","Yes","21 to 30","No"
"629","A293Y9SY2ETQN5","CTT","three",1,"116.466","0.647058823529412","1","around half","1","Yes","11 to 20","Yes"
"630","A13LPB1S3H6X4G","CTT","three",1,"73.398","0.352941176470588","1","a lot more than half","2","Yes","41 or more","Yes"
"631","AKATSYE8XLYNL","CTT","three",1,"286.888","0.588235294117647","1","around half","3","Yes","41 or more","Yes"
"632","A2M4KEWDEE7LYY","CTT","three",1,"117.456","0.882352941176471","1","a lot less than half","1","No","31 to 40","No"
"633","ASMOMMDQ3BCG9","CTT","three",1,"46.117","0.823529411764706","1","around half","2","Yes","41 or more","No"
"634","A2UTG9W67TP6HB","CTT","three",1,"279.907","1","1","a lot more than half","2","Yes","21 to 30","No"
"635","A1D1I8MXYZIXHW","CTT","three",1,"70.26","1","1","a lot more than half","1","Yes","0 to 10","Yes"
"636","A2HPE1JESQR8L9","CTT","three",1,"67.927","0.823529411764706","1","a lot more than half","1","Yes","41 or more","No"
"637","A9CD5838233ZI","CTT","three",1,"131.002","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"638","A3K1PEC18VPAT8","CTT","three",1,"46.757","0.764705882352941","1","a lot less than half","2","Maybe","21 to 30","No"
"639","A1Y7FXIV5IXZTT","CTT","three",1,"86.035","0.705882352941177","1","a lot more than half","3","Yes","31 to 40","Yes"
"640","A1R2IY8ITXNPE4","CTT","three",1,"54.092","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"641","A2MRJX1DSC99Y9","CTT","three",1,"142.692","0.882352941176471","1","around half","4","Yes","41 or more","Yes"
"642","A3LE25XP3XK5UF","CTT","three",1,"102.547","0.764705882352941","1","around half","1","Yes","21 to 30","No"
"643","A3JS6HMMTPJ1FL","CTT","three",1,"71.579","0.647058823529412","1","around half","3","Yes","21 to 30","No"
"644","AKIKUJD2R4UUP","CTT","three",1,"64.935","1","1","around half","1","Yes","21 to 30","Yes"
"645","A1ZWIHLL87L507","CTT","three",1,"51.639","0.882352941176471","1","a lot more than half","2","Yes","41 or more","Yes"
"646","A1BMDP2T330DY2","CTT","three",1,"134.854","0.882352941176471","1","a lot more than half","2","Yes","41 or more","Yes"
"647","AGQOILWFLQ8MF","CTT","three",1,"59.447","0.117647058823529","1","a lot less than half","1","Yes","21 to 30","No"
"648","A3MOHY42B7HDWU","CTT","three",1,"138.841","0.529411764705882","1","a lot more than half","2","Yes","41 or more","Yes"
"649","A3UKM78KPGZU4O","CTT","three",1,"83.279","0.941176470588235","1","around half","1","Yes","0 to 10","No"
"650","AJALV8WOILDPA","CTT","three",1,"54.92","0.882352941176471","1","around half","2","Yes","11 to 20","No"
"651","A7SI6RWKJGHSW","CTT","three",1,"73.935","0.882352941176471","1","around half","2","Yes","41 or more","Yes"
"652","AP8OG80OLCCMC","CTT","three",1,"72.582","0.588235294117647","1","a lot more than half","1","Yes","21 to 30","No"
"653","AHKRGPN5D3I2G","CTT","three",1,"68.614","0.823529411764706","1","around half","2","Yes","41 or more","Yes"
"654","A37X7X3HPLKX50","CTT","three",1,"73.585","1","1","a lot more than half","1","Yes","41 or more","No"
"655","A3ET7CEGM3WCQ3","CTT","three",1,"53.243","1","1","around half","1","Yes","11 to 20","Yes"
"656","A2AJLPNA8VP44S","CTT","three",1,"168.288","0.941176470588235","1","around half","3","Yes","31 to 40","Yes"
"657","A2X2FSQ1WEYD09","CTT","three",1,"145.833","0.823529411764706","1","a lot more than half","3","Yes","31 to 40","No"
"658","AY0YFHFGVCQNQ","CTT","three",1,"43.139","0.941176470588235","1","around half","2","Yes","41 or more","No"
"659","A1C2LRGS40747I","CTT","three",1,"73.039","0.647058823529412","1","a lot less than half","1","No","0 to 10","No"
"660","A10XK0DWEXO5BY","CTT","three",1,"114.157","0.647058823529412","1","a lot less than half","1","Yes","41 or more","Yes"
"661","A37V2BNHM204M7","CTT","three",1,"65.888","0.705882352941177","1","a lot more than half","2","No","41 or more","No"
"662","A28QM3564PH50Z","CTT","three",1,"51.205","0.941176470588235","1","around half","1","Yes","21 to 30","No"
"663","A1131ZL7O5GM6R","CTT","three",1,"75.073","0.941176470588235","1","a lot more than half","1","Yes","11 to 20","Yes"
"664","AYB1KW8LEPBJ2","CTT","three",1,"158.246","0.882352941176471","1","a lot less than half","1","Yes","21 to 30","No"
"665","A1OKCXYMNMCRMO","CTT","three",1,"114.607","0.823529411764706","1","a lot more than half","1","Yes","11 to 20","Yes"
"666","A1DWTWQBTQLI6I","TTT","three",1,"49.499","0.176470588235294","0","a lot less than half","1","Yes","41 or more","Yes"
"667","A3RYI5HXC2MJLN","TTT","three",1,"43.797","0.882352941176471","1","a lot more than half","1","Yes","41 or more","Yes"
"668","A1689Q1Z4NNDY6","TTT","three",1,"185.341","0.941176470588235","1","a lot less than half","1","No","31 to 40","Yes"
"669","A384RJJPFR9FWR","TTT","three",1,"158.386","0.941176470588235","1","around half","2","Yes","41 or more","No"
"670","A7I0LOTQVXFW4","TTT","three",1,"152.149","0.823529411764706","1","around half","1","Yes","0 to 10","Yes"
"671","A14QUTGEXRV4R5","TTT","three",1,"129.126","0.764705882352941","1","a lot more than half","3","Yes","41 or more","Yes"
"672","A1KRYIRDA2OOWC","TTT","three",1,"87.571","0.882352941176471","1","around half","1","Yes","11 to 20","Yes"
"673","AF6HPN1HUYG32","TTT","three",1,"135.829","0.941176470588235","1","a lot more than half","2","Yes","31 to 40","Yes"
"674","A6VUPM7IMOB7T","TTT","three",1,"105.203","0.588235294117647","1","a lot more than half","1","Yes","41 or more","Yes"
"675","A1SNH45MEHBR5S","TTT","three",1,"99.895","0.941176470588235","1","a lot more than half","2","Yes","41 or more","No"
"676","A2FD9AKQ1G1FB6","TTT","three",1,"41.062","1","1","around half","2","Yes","41 or more","No"
"677","A10TT0QTE6FNQQ","TTT","three",1,"76.392","1","1","around half","2","Yes","21 to 30","No"
"678","AL5PVNOFBAHDP","TTT","three",1,"86.363","0.352941176470588","1","around half","1","Maybe","11 to 20","No"
"679","A2GSSXKTPAEL6D","TTT","three",1,"107.805","0.941176470588235","1","a lot more than half","3","Yes","0 to 10","No"
"680","A27XE4YPBNHMK3","TTT","three",1,"83.213","0.941176470588235","1","around half","3","Yes","41 or more","Yes"
"681","A3TQMAB3SC1LNU","TTT","three",1,"53.786","1","1","around half","2","Yes","41 or more","No"
"682","A2XQVPDOOYHUS7","TTT","three",1,"66.438","0.529411764705882","1","around half","2","Maybe","11 to 20","No"
"683","A1GGKOIK97TZRS","TTT","three",1,"68.389","0.941176470588235","1","a lot more than half","2","Yes","41 or more","Yes"
"684","A2WN21UXDXCJY4","TTT","three",1,"62.511","0.647058823529412","1","around half","1","No","31 to 40","Yes"
"685","ABI6MBRII1JVT","TTT","three",1,"132.961","0.941176470588235","1","around half","2","Yes","41 or more","Yes"
"686","AMFN57BJVYPPE","TTT","three",1,"151.704","0.529411764705882","1","a lot less than half","1","Maybe","11 to 20","No"
"687","A39FJ7RWX4B9JZ","TTT","three",1,"113.714","1","1","a lot more than half","2","Yes","11 to 20","Yes"
"688","A220N98XQJ75DA","TTT","three",1,"65.331","0.823529411764706","1","around half","1","Yes","11 to 20","Yes"
"689","a2vxmri706cdgi","TTT","three",1,"140.111","0.941176470588235","1","a lot more than half","1","Yes","41 or more","No"
"690","A3IWND8SOMMJF5","TTT","three",1,"89.374","0.941176470588235","1","around half","1","Yes","41 or more","No"
"691","A3CY1ZG93NXQA4","TTT","three",1,"85.169","0.823529411764706","1","a lot more than half","2","Yes","41 or more","No"
"692","A1B54URWGA0WFB","TTT","three",1,"94.524","0.941176470588235","1","a lot more than half","2","Yes","41 or more","No"
"693","A3AD7HRMCBVVRZ","TTT","three",1,"95.999","1","1","around half","2","Yes","11 to 20","Yes"
"694","A1HHOCO3ZZHCJZ","TTT","three",1,"69.124","0.235294117647059","0","around half","3","Yes","41 or more","Yes"
"695","A3QDBNW2H8EMFW","TTT","three",1,"47.189","1","1","around half","3","Yes","41 or more","No"
"696","A10HEV2856GIQL","TTT","three",1,"127.816","0.117647058823529","1","around half","1","Maybe","11 to 20","Yes"
"697","A2C3C5E75XD165","TTT","three",1,"51.087","0.941176470588235","1","a lot more than half","2","Yes","11 to 20","No"
"698","A3U20M3KJ10B1A","TTT","three",1,"125.525","0.647058823529412","1","a lot less than half","1","No","41 or more","No"
"699","AH5C27EW5D73O","TTT","three",1,"77.14","0.823529411764706","1","a lot less than half","1","Yes","41 or more","Yes"
