"","worker_id","round_accuracy","outcome.key","round"
"909","A3SL5QRF7MX2P1",0.910826032540676,"00","two"
"910","A3TQMAB3SC1LNU",0.967203063798133,"00","two"
"911","A3U20M3KJ10B1A",0.614261887327545,"00","two"
"912","A3UA83R6H3Y4QC",0.852002503128911,"00","two"
"913","A3UE7E3PIOZV4R",0.882352941176471,"00","two"
"914","A3UKM78KPGZU4O",1.02847309136421,"00","two"
"915","A4A2TC8YA24E6",0.764705882352941,"00","two"
"916","A53LV70R73Q73",0.908379534386369,"00","two"
"917","A5A3TSXJ0HF0V",0.908379534386369,"00","two"
"918","A5ZX7W5SUM0CO",1,"00","two"
"919","A6CB0N28MHOD3",0.882352941176471,"00","two"
"920","A6VUPM7IMOB7T",0.614261887327545,"00","two"
"921","A798DGO5E82IF",1,"00","two"
"922","A7FLK0E6W6O0I",1,"00","two"
"923","A7GALBG5YTY5Z",0.823529411764706,"00","two"
"924","A7I0LOTQVXFW4",0.614261887327545,"00","two"
"925","A7SI6RWKJGHSW",0.96964956195244,"00","two"
"926","A8CR1D6TER0JY",1.02847309136421,"00","two"
"927","A9CD5838233ZI",0.96964956195244,"00","two"
"928","AAL0LSJYL0NBT",0.529411764705882,"00","two"
"929","AAR5VQ8QIO5PC",0.941176470588235,"00","two"
"930","ABI6MBRII1JVT",0.967203063798133,"00","two"
"931","ACF8CYOJ1P4GC",1.0260265932099,"00","two"
"932","ADAWXO0BM89BY",0.470588235294118,"00","two"
"933","ADZRKPVTS0EWV",1,"00","two"
"934","AEDM9AO2R1LKB",0.908379534386369,"00","two"
"935","AF6HPN1HUYG32",0.908379534386369,"00","two"
"936","AFC9Q2YBBESIP 	",0.411764705882353,"00","two"
"937","AGQOILWFLQ8MF",0.322590738423029,"00","two"
"938","AH5C27EW5D73O",0.614261887327545,"00","two"
"939","AHKRGPN5D3I2G",0.910826032540676,"00","two"
"940","AHN17C4CRTC4K",0.882352941176471,"00","two"
"941","AIM3PIK90V9HX",0.705882352941177,"00","two"
"942","AIV842WA1CLZZ",1,"00","two"
"943","AJALV8WOILDPA",0.910826032540676,"00","two"
"944","AJZ6236J2CGS1",0.910826032540676,"00","two"
"945","AKATSYE8XLYNL",0.734355444305382,"00","two"
"946","AKIKUJD2R4UUP",0.910826032540676,"00","two"
"947","AKQWJ8Y1TMHX0",0.882352941176471,"00","two"
"948","AL5PVNOFBAHDP",0.202497181445192,"00","two"
"949","ALGT35T85XA2O",0.967203063798133,"00","two"
"950","AMFN57BJVYPPE",0.378967769680486,"00","two"
"951","AMI7O28BUU547",0.852002503128911,"00","two"
"952","AMNOFEORTIJ6X",1,"00","two"
"953","AN6RFUIV4EC9",1.02847309136421,"00","two"
"954","AOB6ZJTDB416G",0.941176470588235,"00","two"
"955","AP8OG80OLCCMC",0.793178973717146,"00","two"
"956","APF1EAZT104LQ",0.705882352941177,"00","two"
"957","AQRZ69ISIWBP4",0.616708385481852,"00","two"
"958","ARX0IFTQF4C7T",0.941176470588235,"00","two"
"959","ASMOMMDQ3BCG9",0.96964956195244,"00","two"
"960","ASQW51PUO2OLI",1,"00","two"
"961","ASUQO1R45IQUE",0.882352941176471,"00","two"
"962","ATV9UD5ZDKX9L",0.823529411764706,"00","two"
"963","AVA4W3FRMY9HH",0.647058823529412,"00","two"
"964","AVJ2J2LH1WMQB",0.731908946151075,"00","two"
"965","AWXSUKMW9BFWD",0.941176470588235,"00","two"
"966","AX1Z6XEQAODQF",0.941176470588235,"00","two"
"967","AY0YFHFGVCQNQ",0.852002503128911,"00","two"
"968","AY6CWT1SPSA8Z",0.941176470588235,"00","two"
"969","AYB1KW8LEPBJ2",0.910826032540676,"00","two"
"970","AYEBV9WWY8Z8V",0.882352941176471,"00","two"
"971","AZL4QYVN4R3NS",0.967203063798133,"00","two"
"972","X17YUIF9043A7883141",0.588235294117647,"00","two"
"973","A10HEV2856GIQL",0.526965266551575,"01","two"
"974","A10TT0QTE6FNQQ",0.938729972433928,"01","two"
"975","A10XK0DWEXO5BY",0.352941176470588,"01","two"
"976","A1131ZL7O5GM6R",0.941176470588235,"01","two"
"977","A11QDNT3W7DT7K",0.677409261576972,"01","two"
"978","A128ibd72ucel3",0.853879849812266,"01","two"
"979","A12JFHCJC680PV",0.0303504380475593,"01","two"
"980","A12ZSUQS35AIM4",0.853879849812266,"01","two"
"981","A1320NEHBNZ8FM",0.91270337922403,"01","two"
"982","A13FA7YOB3JAYN",0.91270337922403,"01","two"
"983","A13LPB1S3H6X4G",0.470588235294118,"01","two"
"984","A13Z8G7A82NJIN",0.938729972433928,"01","two"
"985","A14QUTGEXRV4R5",0.644612325375105,"01","two"
"986","A14X9MMC9P7XI8",0.971526908635795,"01","two"
"987","A15X6O2JE40VGB",0.91270337922403,"01","two"
"988","A160ZTD45HEUM5",0.821082913610399,"01","two"
"989","A1689Q1Z4NNDY6",0.879906443022164,"01","two"
"990","A17VXAMGTXV1FL",0.853879849812266,"01","two"
"991","A18Q2TSYBDWQU1",0.91270337922403,"01","two"
"992","A194R45ACMQEOR",0.117647058823529,"01","two"
"993","A19D4RBBDRNCUB",0.795056320400501,"01","two"
"994","A1B2V27QSGPT6W",0.879906443022164,"01","two"
"995","A1B54URWGA0WFB",0.997553501845693,"01","two"
"996","A1BMDP2T330DY2",0.941176470588235,"01","two"
"997","A1C2LRGS40747I",0.588235294117647,"01","two"
"998","A1COU26U8QXCW9",0.941176470588235,"01","two"
"999","A1D1I8MXYZIXHW",0.941176470588235,"01","two"
"1000","A1DWTWQBTQLI6I",0.115200560669222,"01","two"
"1001","A1E2K9Z2G98EDK",0.938729972433928,"01","two"
"1002","A1EG9WRMZL8IWK",0.853879849812266,"01","two"
"1003","A1EOVMNNT8Q370",0.147997496871089,"01","two"
"1004","A1EV66QWCULDE5",0.971526908635795,"01","two"
"1005","A1F2QQ8D4373H1",0.468141737139811,"01","two"
"1006","A1GGKOIK97TZRS",0.938729972433928,"01","two"
"1007","A1HF64TV3AAOK6",0.853879849812266,"01","two"
"1008","A1HHOCO3ZZHCJZ",0.174024090080987,"01","two"
"1009","A1J0GU26323WVA",0.938729972433928,"01","two"
"1010","A1JALA705LS4VZ",0.91270337922403,"01","two"
"1011","A1JG0SJHUXT1FW",0.91270337922403,"01","two"
"1012","A1KFTYQM1YKVOC",0.795056320400501,"01","two"
"1013","A1KRYIRDA2OOWC",0.70343585478687,"01","two"
"1014","A1KWFRKBCLPQXZ",0.265644555694619,"01","two"
"1015","A1KXYURHCYHKOL",0.91270337922403,"01","two"
"1016","A1LEFMRDPX5FV",0.526965266551575,"01","two"
"1017","A1LF7EXQHHM40B",0.762259384198634,"01","two"
"1018","A1LHDU0RM0ZUZV",0.823529411764706,"01","two"
"1019","A1LMVEWG8EJV5Q",0.971526908635795,"01","two"
"1020","A1ML5W7RBHQ0DQ",0.971526908635795,"01","two"
"1021","A1NDM9R54FJMPW",0.821082913610399,"01","two"
"1022","A1NFJUYNV8Y9E3",0.853879849812266,"01","two"
"1023","A1NYI79LUIBOTP",0.383291614518148,"01","two"
"1024","A1O3FM0MCRSQIM",0.971526908635795,"01","two"
"1025","A1O3ZRPQD7TVW5",0.677409261576972,"01","two"
"1026","A1OKCXYMNMCRMO",0.764705882352941,"01","two"
"1027","A1PGRPL918T2GQ",0.677409261576972,"01","two"
"1028","A1Q1C5FVVYB2UX",0.559762202753442,"01","two"
"1029","A1QEQOI98976S0",0.644612325375105,"01","two"
"1030","A1R2IY8ITXNPE4",0.941176470588235,"01","two"
"1031","A1RO22O88I71FD",0.265644555694619,"01","two"
"1032","A1ROEDVMTO9Y3X",0.762259384198634,"01","two"
"1033","A1SNH45MEHBR5S",0.997553501845693,"01","two"
"1034","A1SZ9P1ZBKYJRM",0.764705882352941,"01","two"
"1035","A1U7K5FH83GZJ1",0.853879849812266,"01","two"
"1036","A1V6CLZZVH3PLU",0.91270337922403,"01","two"
"1037","A1VDET148FIJWJ",0.971526908635795,"01","two"
"1038","A1VJ4ZOXP9PUCP",0.91270337922403,"01","two"
"1039","A1W5A8Z3JUZN7S",0.853879849812266,"01","two"
"1040","A1X2NKJNHB1A5",0.677409261576972,"01","two"
"1041","A1XKHXJ8CMIX7N",0.677409261576972,"01","two"
"1042","A1Y7FXIV5IXZTT",0.647058823529412,"01","two"
"1043","A1Z2XMXEZ1SEI6",0.795056320400501,"01","two"
"1044","A1ZWIHLL87L507",0.941176470588235,"01","two"
"1045","A200H4TX468LE",0.795056320400501,"01","two"
"1046","A20UCVI4ST12GC",0.971526908635795,"01","two"
"1047","A220N98XQJ75DA",0.821082913610399,"01","two"
"1048","A22GF3H0SU4ISE",0.795056320400501,"01","two"
"1049","A22ND8360PZYO3",0.383291614518148,"01","two"
"1050","A23XJ8I86R0O3B",0.853879849812266,"01","two"
"1051","A24DSECWUBZC0Z",0.823529411764706,"01","two"
"1052","A24KXOCL89WA1U",0.91270337922403,"01","two"
"1053","A2592UTCHSDXAY",0.997553501845693,"01","two"
"1054","A25GK6PV0R9QBO",0.853879849812266,"01","two"
"1055","A25X755IRWK2U5",0.91270337922403,"01","two"
"1056","A26OJ4TA28AFHC",0.91270337922403,"01","two"
"1057","A27IUQDZPHETTP",0.147997496871089,"01","two"
"1058","A27XE4YPBNHMK3",0.938729972433928,"01","two"
"1059","A28QM3564PH50Z",1,"01","two"
"1060","A293Y9SY2ETQN5",0.235294117647059,"01","two"
"1061","A298FAWY76NZA9",0.91270337922403,"01","two"
"1062","A29WJ1PEV6SB06",0.941176470588235,"01","two"
"1063","A2AJLPNA8VP44S",0.882352941176471,"01","two"
"1064","A2BEH9YQPHKP6A",0.821082913610399,"01","two"
"1065","A2C3C5E75XD165",0.644612325375105,"01","two"
"1066","A2CK566Z4YFO00",0.677409261576972,"01","two"
"1067","A2CSV75E3JT58Y",0.677409261576972,"01","two"
"1068","A2EMWGAJBN1HGE",0.588235294117647,"01","two"
"1069","A2EUSYNR52LAYT",0.677409261576972,"01","two"
"1070","A2FD9AKQ1G1FB6",0.938729972433928,"01","two"
"1071","A2FE7E2IZYQALC",0.736232790988736,"01","two"
"1072","A2FL477TMKC91L",0.971526908635795,"01","two"
"1073","A2FNTELAA1018G",0.235294117647059,"01","two"
"1074","A2FW27RNKPQT0Y",0.91270337922403,"01","two"
"1075","A2GSSXKTPAEL6D",0.879906443022164,"01","two"
"1076","A2HPE1JESQR8L9",0.705882352941177,"01","two"
"1077","A2IFPAX33G7JZJ",0.265644555694619,"01","two"
"1078","A2J92KPUWBO33J",0.853879849812266,"01","two"
"1079","A2JHF7CU91EVXW",0.764705882352941,"01","two"
"1080","A2JO52BHJMCRD8",0.618585732165207,"01","two"
"1081","A2K12Y7EY4S1IL",0.618585732165207,"01","two"
"1082","A2L366NNL1YG5W",0.971526908635795,"01","two"
"1083","A2L4RO3TES1WIY",0.853879849812266,"01","two"
"1084","A2LXTAVRLL8GY5",0.91270337922403,"01","two"
"1085","A2M4KEWDEE7LYY",0.882352941176471,"01","two"
"1086","A2MLO81YDMGRKX",0.795056320400501,"01","two"
"1087","A2MRJX1DSC99Y9",0.705882352941177,"01","two"
"1088","A2NQO3JAPV0MUQ",0.941176470588235,"01","two"
"1089","A2OA40985FQ5OU",0.795056320400501,"01","two"
"1090","A2PRF5G21RC5G3",0.764705882352941,"01","two"
"1091","A2QIZ31TMHU0GD",0.0891739674593236,"01","two"
"1092","A2QPMJ4GADLUW2",0.91270337922403,"01","two"
"1093","A2RQJBT7SZMBV7",0.853879849812266,"01","two"
"1094","A2SC6UVH1MJ9OE",0.91270337922403,"01","two"
"1095","A2T5YVU37RBCCP",0.559762202753442,"01","two"
"1096","A2TNGZPWGNQLQ ",0.442115143929913,"01","two"
"1097","A2U3723LKNMHAI",0.647058823529412,"01","two"
"1098","A2UCY7PC4D4U9X",0.644612325375105,"01","two"
"1099","A2UTG9W67TP6HB",0.941176470588235,"01","two"
"1100","A2V272VAW0GIPL",0.468141737139811,"01","two"
"1101","a2vxmri706cdgi",0.938729972433928,"01","two"
"1102","A2W3WLV6AU88B9",0.971526908635795,"01","two"
"1103","A2WN21UXDXCJY4",0.762259384198634,"01","two"
"1104","A2WS2N6YRHWUO7",0.821082913610399,"01","two"
"1105","A2X2FSQ1WEYD09",0.705882352941177,"01","two"
"1106","A2XQVPDOOYHUS7",0.644612325375105,"01","two"
"1107","A2YW9LD13QKUI6",0.91270337922403,"01","two"
"1108","A2ZGAH6NOSU2PO",0.500938673341677,"01","two"
"1109","A2ZKTLWQ56QI4O",0.736232790988736,"01","two"
"1110","A2ZQ4UEFEECKH9",0.882352941176471,"01","two"
"1111","A30AGR5KF8IEL",0.795056320400501,"01","two"
"1112","A31J46CL1IXDAZ",0.938729972433928,"01","two"
"1113","A345EPTA0P1Z5J",0.853879849812266,"01","two"
"1114","A35ARURSRU6UAZ",0.938729972433928,"01","two"
"1115","A36ZLUFEGBJGKA",0.736232790988736,"01","two"
"1116","A37CO0N1KC1CDW",0.795056320400501,"01","two"
"1117","A37JAONFRRB36Z",0.853879849812266,"01","two"
"1118","A37V2BNHM204M7",0.882352941176471,"01","two"
"1119","A37X7X3HPLKX50",0.882352941176471,"01","two"
"1120","A384RJJPFR9FWR",0.997553501845693,"01","two"
"1121","A39FJ7RWX4B9JZ",0.938729972433928,"01","two"
"1122","A3AD7HRMCBVVRZ",0.997553501845693,"01","two"
"1123","A3CEGI4XS8PT58",0.677409261576972,"01","two"
"1124","A3CMWYLWMENHLZ",0.795056320400501,"01","two"
"1125","A3CY1ZG93NXQA4",0.821082913610399,"01","two"
"1126","A3DX682PHXMXIF",0.997553501845693,"01","two"
"1127","A3ESC1H6BBKF30",0.291671148904517,"01","two"
"1128","A3ET7CEGM3WCQ3",0.941176470588235,"01","two"
"1129","A3FPJQIREBQ8OV",0.938729972433928,"01","two"
"1130","A3H9XHNUS12SSA",0.795056320400501,"01","two"
"1131","A3HO187RYY2RCA",0.91270337922403,"01","two"
"1132","A3IWND8SOMMJF5",0.938729972433928,"01","two"
"1133","A3JS6HMMTPJ1FL",0.647058823529412,"01","two"
"1134","A3K1PEC18VPAT8",0.705882352941177,"01","two"
"1135","A3KUZ2JNKHZBQK",0.853879849812266,"01","two"
"1136","A3LE25XP3XK5UF",0.705882352941177,"01","two"
"1137","A3MK7F6KT80AZT",0.764705882352941,"01","two"
"1138","A3ML3LJ4FU7CVS",0.853879849812266,"01","two"
"1139","A3MOHY42B7HDWU",0.705882352941177,"01","two"
"1140","A3NZDP3T7RCK9P",0.618585732165207,"01","two"
"1141","A3O0ZQMDKOKAMR",0.764705882352941,"01","two"
"1142","A3O2RCOBSQXV3M",0.736232790988736,"01","two"
"1143","A3OJL45QP316O1",0.853879849812266,"01","two"
"1144","A3P5BJ1GA3NLBY",0.938729972433928,"01","two"
"1145","A3QB85Z1B5RQ0U",0.677409261576972,"01","two"
"1146","A3QDBNW2H8EMFW",0.879906443022164,"01","two"
"1147","A3QH4NEUUO81CX",0.853879849812266,"01","two"
"1148","A3QQXOVQ0YKMZF",0.938729972433928,"01","two"
"1149","A3R20B7QEHVL5H",0.971526908635795,"01","two"
"1150","A3RYI5HXC2MJLN",0.938729972433928,"01","two"
"1151","A3S8TUZ94SKSDC",1,"01","two"
"1152","A3SL5QRF7MX2P1",0.882352941176471,"01","two"
"1153","A3TQMAB3SC1LNU",0.938729972433928,"01","two"
"1154","A3U20M3KJ10B1A",0.58578879596334,"01","two"
"1155","A3UA83R6H3Y4QC",0.823529411764706,"01","two"
"1156","A3UE7E3PIOZV4R",0.853879849812266,"01","two"
"1157","A3UKM78KPGZU4O",1,"01","two"
"1158","A4A2TC8YA24E6",0.736232790988736,"01","two"
"1159","A53LV70R73Q73",0.879906443022164,"01","two"
"1160","A5A3TSXJ0HF0V",0.879906443022164,"01","two"
"1161","A5ZX7W5SUM0CO",0.971526908635795,"01","two"
"1162","A6CB0N28MHOD3",0.853879849812266,"01","two"
"1163","A6VUPM7IMOB7T",0.58578879596334,"01","two"
"1164","A798DGO5E82IF",0.971526908635795,"01","two"
"1165","A7FLK0E6W6O0I",0.971526908635795,"01","two"
"1166","A7GALBG5YTY5Z",0.795056320400501,"01","two"
"1167","A7I0LOTQVXFW4",0.58578879596334,"01","two"
"1168","A7SI6RWKJGHSW",0.941176470588235,"01","two"
"1169","A8CR1D6TER0JY",1,"01","two"
"1170","A9CD5838233ZI",0.941176470588235,"01","two"
"1171","AAL0LSJYL0NBT",0.500938673341677,"01","two"
"1172","AAR5VQ8QIO5PC",0.91270337922403,"01","two"
"1173","ABI6MBRII1JVT",0.938729972433928,"01","two"
"1174","ACF8CYOJ1P4GC",0.997553501845693,"01","two"
"1175","ADAWXO0BM89BY",0.442115143929913,"01","two"
"1176","ADZRKPVTS0EWV",0.971526908635795,"01","two"
"1177","AEDM9AO2R1LKB",0.879906443022164,"01","two"
"1178","AF6HPN1HUYG32",0.879906443022164,"01","two"
"1179","AFC9Q2YBBESIP 	",0.383291614518148,"01","two"
"1180","AGQOILWFLQ8MF",0.294117647058824,"01","two"
"1181","AH5C27EW5D73O",0.58578879596334,"01","two"
"1182","AHKRGPN5D3I2G",0.882352941176471,"01","two"
"1183","AHN17C4CRTC4K",0.853879849812266,"01","two"
"1184","AIM3PIK90V9HX",0.677409261576972,"01","two"
"1185","AIV842WA1CLZZ",0.971526908635795,"01","two"
"1186","AJALV8WOILDPA",0.882352941176471,"01","two"
"1187","AJZ6236J2CGS1",0.882352941176471,"01","two"
"1188","AKATSYE8XLYNL",0.705882352941177,"01","two"
"1189","AKIKUJD2R4UUP",0.882352941176471,"01","two"
"1190","AKQWJ8Y1TMHX0",0.853879849812266,"01","two"
"1191","AL5PVNOFBAHDP",0.174024090080987,"01","two"
"1192","ALGT35T85XA2O",0.938729972433928,"01","two"
"1193","AMFN57BJVYPPE",0.350494678316281,"01","two"
"1194","AMI7O28BUU547",0.823529411764706,"01","two"
"1195","AMNOFEORTIJ6X",0.971526908635795,"01","two"
"1196","AN6RFUIV4EC9",1,"01","two"
"1197","AOB6ZJTDB416G",0.91270337922403,"01","two"
"1198","AP8OG80OLCCMC",0.764705882352941,"01","two"
"1199","APF1EAZT104LQ",0.677409261576972,"01","two"
"1200","AQRZ69ISIWBP4",0.588235294117647,"01","two"
"1201","ARX0IFTQF4C7T",0.91270337922403,"01","two"
"1202","ASMOMMDQ3BCG9",0.941176470588235,"01","two"
"1203","ASQW51PUO2OLI",0.971526908635795,"01","two"
"1204","ASUQO1R45IQUE",0.853879849812266,"01","two"
"1205","ATV9UD5ZDKX9L",0.795056320400501,"01","two"
"1206","AVA4W3FRMY9HH",0.618585732165207,"01","two"
"1207","AVJ2J2LH1WMQB",0.70343585478687,"01","two"
"1208","AWXSUKMW9BFWD",0.91270337922403,"01","two"
"1209","AX1Z6XEQAODQF",0.91270337922403,"01","two"
"1210","AY0YFHFGVCQNQ",0.823529411764706,"01","two"
"1211","AY6CWT1SPSA8Z",0.91270337922403,"01","two"
"1212","AYB1KW8LEPBJ2",0.882352941176471,"01","two"
"1213","AYEBV9WWY8Z8V",0.853879849812266,"01","two"
"1214","AZL4QYVN4R3NS",0.938729972433928,"01","two"
"1215","X17YUIF9043A7883141",0.559762202753442,"01","two"
"1216","A10HEV2856GIQL",0.529411764705882,"11","two"
"1217","A10TT0QTE6FNQQ",0.941176470588235,"11","two"
"1218","A10XK0DWEXO5BY",0.355387674624895,"11","two"
"1219","A1131ZL7O5GM6R",0.943622968742542,"11","two"
"1220","A11QDNT3W7DT7K",0.679855759731279,"11","two"
"1221","A128ibd72ucel3",0.856326347966573,"11","two"
"1222","A12JFHCJC680PV",0.0327969362018667,"11","two"
"1223","A12ZSUQS35AIM4",0.856326347966573,"11","two"
"1224","A1320NEHBNZ8FM",0.915149877378337,"11","two"
"1225","A13FA7YOB3JAYN",0.915149877378337,"11","two"
"1226","A13LPB1S3H6X4G",0.473034733448425,"11","two"
"1227","A13Z8G7A82NJIN",0.941176470588235,"11","two"
"1228","A14QUTGEXRV4R5",0.647058823529412,"11","two"
"1229","A14X9MMC9P7XI8",0.973973406790102,"11","two"
"1230","A15X6O2JE40VGB",0.915149877378337,"11","two"
"1231","A160ZTD45HEUM5",0.823529411764706,"11","two"
"1232","A1689Q1Z4NNDY6",0.882352941176471,"11","two"
"1233","A17VXAMGTXV1FL",0.856326347966573,"11","two"
"1234","A18Q2TSYBDWQU1",0.915149877378337,"11","two"
"1235","A194R45ACMQEOR",0.120093556977836,"11","two"
"1236","A19D4RBBDRNCUB",0.797502818554808,"11","two"
"1237","A1B2V27QSGPT6W",0.882352941176471,"11","two"
"1238","A1B54URWGA0WFB",1,"11","two"
"1239","A1BMDP2T330DY2",0.943622968742542,"11","two"
"1240","A1C2LRGS40747I",0.590681792271954,"11","two"
"1241","A1COU26U8QXCW9",0.943622968742542,"11","two"
"1242","A1D1I8MXYZIXHW",0.943622968742542,"11","two"
"1243","A1DWTWQBTQLI6I",0.117647058823529,"11","two"
"1244","A1E2K9Z2G98EDK",0.941176470588235,"11","two"
"1245","A1EG9WRMZL8IWK",0.856326347966573,"11","two"
"1246","A1EOVMNNT8Q370",0.150443995025396,"11","two"
"1247","A1EV66QWCULDE5",0.973973406790102,"11","two"
"1248","A1F2QQ8D4373H1",0.470588235294118,"11","two"
"1249","A1GGKOIK97TZRS",0.941176470588235,"11","two"
"1250","A1HF64TV3AAOK6",0.856326347966573,"11","two"
"1251","A1HHOCO3ZZHCJZ",0.176470588235294,"11","two"
"1252","A1J0GU26323WVA",0.941176470588235,"11","two"
"1253","A1JALA705LS4VZ",0.915149877378337,"11","two"
"1254","A1JG0SJHUXT1FW",0.915149877378337,"11","two"
"1255","A1KFTYQM1YKVOC",0.797502818554808,"11","two"
"1256","A1KRYIRDA2OOWC",0.705882352941177,"11","two"
"1257","A1KWFRKBCLPQXZ",0.268091053848926,"11","two"
"1258","A1KXYURHCYHKOL",0.915149877378337,"11","two"
"1259","A1LEFMRDPX5FV",0.529411764705882,"11","two"
"1260","A1LF7EXQHHM40B",0.764705882352941,"11","two"
"1261","A1LHDU0RM0ZUZV",0.825975909919013,"11","two"
"1262","A1LMVEWG8EJV5Q",0.973973406790102,"11","two"
"1263","A1ML5W7RBHQ0DQ",0.973973406790102,"11","two"
"1264","A1NDM9R54FJMPW",0.823529411764706,"11","two"
"1265","A1NFJUYNV8Y9E3",0.856326347966573,"11","two"
"1266","A1NYI79LUIBOTP",0.385738112672455,"11","two"
"1267","A1O3FM0MCRSQIM",0.973973406790102,"11","two"
"1268","A1O3ZRPQD7TVW5",0.679855759731279,"11","two"
"1269","A1OKCXYMNMCRMO",0.767152380507248,"11","two"
"1270","A1PGRPL918T2GQ",0.679855759731279,"11","two"
"1271","A1Q1C5FVVYB2UX",0.562208700907749,"11","two"
"1272","A1QEQOI98976S0",0.647058823529412,"11","two"
"1273","A1R2IY8ITXNPE4",0.943622968742542,"11","two"
"1274","A1RO22O88I71FD",0.268091053848926,"11","two"
"1275","A1ROEDVMTO9Y3X",0.764705882352941,"11","two"
"1276","A1SNH45MEHBR5S",1,"11","two"
"1277","A1SZ9P1ZBKYJRM",0.767152380507248,"11","two"
"1278","A1U7K5FH83GZJ1",0.856326347966573,"11","two"
"1279","A1V6CLZZVH3PLU",0.915149877378337,"11","two"
"1280","A1VDET148FIJWJ",0.973973406790102,"11","two"
"1281","A1VJ4ZOXP9PUCP",0.915149877378337,"11","two"
"1282","A1W5A8Z3JUZN7S",0.856326347966573,"11","two"
"1283","A1X2NKJNHB1A5",0.679855759731279,"11","two"
"1284","A1XKHXJ8CMIX7N",0.679855759731279,"11","two"
"1285","A1Y7FXIV5IXZTT",0.649505321683719,"11","two"
"1286","A1Z2XMXEZ1SEI6",0.797502818554808,"11","two"
"1287","A1ZWIHLL87L507",0.943622968742542,"11","two"
"1288","A200H4TX468LE",0.797502818554808,"11","two"
"1289","A20UCVI4ST12GC",0.973973406790102,"11","two"
"1290","A220N98XQJ75DA",0.823529411764706,"11","two"
"1291","A22GF3H0SU4ISE",0.797502818554808,"11","two"
"1292","A22ND8360PZYO3",0.385738112672455,"11","two"
"1293","A23XJ8I86R0O3B",0.856326347966573,"11","two"
"1294","A24DSECWUBZC0Z",0.825975909919013,"11","two"
"1295","A24KXOCL89WA1U",0.915149877378337,"11","two"
"1296","A2592UTCHSDXAY",1,"11","two"
"1297","A25GK6PV0R9QBO",0.856326347966573,"11","two"
"1298","A25X755IRWK2U5",0.915149877378337,"11","two"
"1299","A26OJ4TA28AFHC",0.915149877378337,"11","two"
"1300","A27IUQDZPHETTP",0.150443995025396,"11","two"
"1301","A27XE4YPBNHMK3",0.941176470588235,"11","two"
"1302","A28QM3564PH50Z",1.00244649815431,"11","two"
"1303","A293Y9SY2ETQN5",0.237740615801366,"11","two"
"1304","A298FAWY76NZA9",0.915149877378337,"11","two"
"1305","A29WJ1PEV6SB06",0.943622968742542,"11","two"
"1306","A2AJLPNA8VP44S",0.884799439330778,"11","two"
"1307","A2BEH9YQPHKP6A",0.823529411764706,"11","two"
"1308","A2C3C5E75XD165",0.647058823529412,"11","two"
"1309","A2CK566Z4YFO00",0.679855759731279,"11","two"
"1310","A2CSV75E3JT58Y",0.679855759731279,"11","two"
"1311","A2EMWGAJBN1HGE",0.590681792271954,"11","two"
"1312","A2EUSYNR52LAYT",0.679855759731279,"11","two"
"1313","A2FD9AKQ1G1FB6",0.941176470588235,"11","two"
"1314","A2FE7E2IZYQALC",0.738679289143043,"11","two"
"1315","A2FL477TMKC91L",0.973973406790102,"11","two"
"1316","A2FNTELAA1018G",0.237740615801366,"11","two"
"1317","A2FW27RNKPQT0Y",0.915149877378337,"11","two"
"1318","A2GSSXKTPAEL6D",0.882352941176471,"11","two"
"1319","A2HPE1JESQR8L9",0.708328851095484,"11","two"
"1320","A2IFPAX33G7JZJ",0.268091053848926,"11","two"
"1321","A2J92KPUWBO33J",0.856326347966573,"11","two"
"1322","A2JHF7CU91EVXW",0.767152380507248,"11","two"
"1323","A2JO52BHJMCRD8",0.621032230319514,"11","two"
"1324","A2K12Y7EY4S1IL",0.621032230319514,"11","two"
"1325","A2L366NNL1YG5W",0.973973406790102,"11","two"
"1326","A2L4RO3TES1WIY",0.856326347966573,"11","two"
"1327","A2LXTAVRLL8GY5",0.915149877378337,"11","two"
"1328","A2M4KEWDEE7LYY",0.884799439330778,"11","two"
"1329","A2MLO81YDMGRKX",0.797502818554808,"11","two"
"1330","A2MRJX1DSC99Y9",0.708328851095484,"11","two"
"1331","A2NQO3JAPV0MUQ",0.943622968742542,"11","two"
"1332","A2OA40985FQ5OU",0.797502818554808,"11","two"
"1333","A2PRF5G21RC5G3",0.767152380507248,"11","two"
"1334","A2QIZ31TMHU0GD",0.091620465613631,"11","two"
"1335","A2QPMJ4GADLUW2",0.915149877378337,"11","two"
"1336","A2RQJBT7SZMBV7",0.856326347966573,"11","two"
"1337","A2SC6UVH1MJ9OE",0.915149877378337,"11","two"
"1338","A2T5YVU37RBCCP",0.562208700907749,"11","two"
"1339","A2TNGZPWGNQLQ ",0.44456164208422,"11","two"
"1340","A2U3723LKNMHAI",0.649505321683719,"11","two"
"1341","A2UCY7PC4D4U9X",0.647058823529412,"11","two"
"1342","A2UTG9W67TP6HB",0.943622968742542,"11","two"
"1343","A2V272VAW0GIPL",0.470588235294118,"11","two"
"1344","a2vxmri706cdgi",0.941176470588235,"11","two"
"1345","A2W3WLV6AU88B9",0.973973406790102,"11","two"
"1346","A2WN21UXDXCJY4",0.764705882352941,"11","two"
"1347","A2WS2N6YRHWUO7",0.823529411764706,"11","two"
"1348","A2X2FSQ1WEYD09",0.708328851095484,"11","two"
"1349","A2XQVPDOOYHUS7",0.647058823529412,"11","two"
